userid,itemid,weekday,domain,sales_chart,sales_rank,brand,price,user_pos_1month_seq,user_neg_1month_seq,user_pos_2month_seq,user_neg_2month_seq,user_pos_6month_seq,user_neg_6month_seq,label,timestamp
1195050,250157,0,3,34,9,11626,4,"[254289, 248415, 254021, 248417, 254500, 254722, 254838, 248420, 253725, 250315, 254813, 252900]","[252950, 253370, 248418, 254783, 254665, 255282, 253775, 255284]","[251158, 246189, 253755, 253185, 253550, 253542, 245894, 253823, 248413, 253400, 253371, 253932, 255008, 254244, 254289, 248415, 254021, 248417, 254500, 254722, 254838, 248420, 253725, 250315, 254813, 252900]","[252981, 167845, 252912, 252477, 252331, 253195, 112081, 253184, 253713, 252335, 253346, 253573, 252403, 254075, 253364, 253971, 256633, 252950, 253370, 248418, 254783, 254665, 255282, 253775, 255284]","[244721, 187161, 244001, 243788, 245079, 215063, 244791, 243665, 245403, 233194, 243224, 245303, 245342, 179758, 246818, 187319, 1103808, 247222, 247358, 1077224, 1143674, 1060109, 251735, 187002, 178477, 165654, 187403, 242654, 187633, 148536, 1149203, 247602, 246608, 246709, 774869, 248306, 247274, 177613, 247372, 247496, 247945, 187836, 247814, 110213, 248330, 187794, 248210, 247657, 241419, 182810, 248756, 246798, 184963, 181018, 232776, 249234, 249369, 248815, 248993, 235415, 215064, 241371, 215074, 249451, 245185, 180375, 251185, 251236, 251354, 251268, 251534, 251234, 251391, 251672, 251742, 251990, 251832, 252115, 242207, 185891, 252409, 252741, 227837, 252991, 251158, 246189, 253755, 253185, 253550, 253542, 245894, 253823, 248413, 253400, 253371, 253932, 255008, 254244, 254289, 248415, 254021, 248417, 254500, 254722, 254838, 248420, 253725, 250315, 254813, 252900]","[245410, 183327, 166295, 244502, 214371, 152554, 247046, 246893, 246733, 104480, 249667, 247590, 248404, 227344, 248079, 241449, 106380, 106379, 161429, 186713, 244905, 243383, 249073, 1219954, 169346, 1170798, 169346, 169343, 249353, 249409, 241631, 249373, 185890, 241559, 247382, 249474, 249009, 249045, 249412, 241160, 251379, 249975, 247254, 249337, 249336, 249417, 251817, 252151, 252019, 252212, 891136, 251585, 241569, 252813, 251916, 251970, 252981, 167845, 252912, 252477, 252331, 253195, 112081, 253184, 253713, 252335, 253346, 253573, 252403, 254075, 253364, 253971, 256633, 252950, 253370, 248418, 254783, 254665, 255282, 253775, 255284]",1,1520208000
827303,185844,2,3,8,10,19271,4,"[217176, 247116, 248577, 1238844, 240124, 248902, 248603, 249284, 245353, 249046, 249234]",[248927],"[58581, 246869, 245166, 181249, 217176, 247116, 248577, 1238844, 240124, 248902, 248603, 249284, 245353, 249046, 249234]",[248927],"[243995, 242453, 240458, 217119, 244881, 62360, 58581, 246869, 245166, 181249, 217176, 247116, 248577, 1238844, 240124, 248902, 248603, 249284, 245353, 249046, 249234]","[167356, 248927]",1,1510704000
1220196,248958,0,3,8,2,18926,3,[],[],[157034],[],"[590879, 157034]",[1303313],1,1517184000
2593471,158246,4,3,8,2,11626,4,[36557],[],[36557],[],[36557],[],0,1503619200
1748499,156488,1,3,8,10,11626,3,[],[],[],[],[],[21646],0,1522108800
1720014,11343,6,3,8,8,11626,3,[],[],[],[],[],[],1,1521936000
1811190,179523,1,3,8,2,18399,4,[],[],[],[],[],[],0,1525737600
169267,197839,4,3,8,9,11626,4,"[1052353, 588650, 729702, 995224]",[947224],"[98131, 1013304, 1052353, 588650, 729702, 995224]","[38341, 947224]","[98131, 1013304, 1052353, 588650, 729702, 995224]","[38341, 947224]",0,1506643200
598050,251691,3,3,8,10,18795,4,[],[],[],[],[],[],1,1512000000
1250062,133346,0,3,8,4,11626,3,[],[],"[1348771, 532026]",[],"[1348771, 532026]",[],0,1519603200
2665569,195785,2,3,8,8,11626,3,"[1703, 94832, 89739, 1237330, 800467, 759658, 704268, 224755, 2715, 622363, 1070826, 1115974]","[1064924, 270900, 972017, 1055249]","[1703, 94832, 89739, 1237330, 800467, 759658, 704268, 224755, 2715, 622363, 1070826, 1115974]","[1064924, 270900, 972017, 1055249]","[1703, 94832, 89739, 1237330, 800467, 759658, 704268, 224755, 2715, 622363, 1070826, 1115974]","[1064924, 270900, 972017, 1055249]",1,1505260800
2003849,120819,1,3,8,9,19028,3,[],[241149],[156288],"[20042, 117597, 241149]","[239305, 202591, 240758, 33236, 240075, 8224, 117977, 240762, 126841, 78462, 240760, 239306, 156288]","[33920, 153808, 113464, 33931, 20042, 117597, 241149]",0,1519084800
1474296,28156,1,3,8,8,11626,4,"[114663, 133082, 124369]","[59735, 25038, 43084, 76663, 34881, 204552, 8655]","[6082, 140572, 40579, 38017, 15798, 8518, 114663, 133082, 124369]","[20426, 37487, 27664, 134324, 153743, 44890, 59735, 25038, 43084, 76663, 34881, 204552, 8655]","[27480, 31073, 880913, 232163, 16829, 8947, 34838, 115169, 43025, 19605, 121798, 114862, 77071, 6082, 140572, 40579, 38017, 15798, 8518, 114663, 133082, 124369]","[27451, 236800, 27884, 238009, 51506, 205434, 31056, 74807, 205400, 59427, 40556, 47167, 115150, 26602, 86602, 51507, 27452, 56465, 34816, 206262, 71636, 20426, 37487, 27664, 134324, 153743, 44890, 59735, 25038, 43084, 76663, 34881, 204552, 8655]",1,1514851200
80655,202987,5,3,8,2,11626,4,[],"[98334, 6974, 356567, 356567, 694, 117579]",[],"[117580, 149825, 529958, 98334, 6974, 356567, 356567, 694, 117579]",[],"[947697, 133241, 134704, 117580, 149825, 529958, 98334, 6974, 356567, 356567, 694, 117579]",0,1514592000
2770160,196868,6,3,8,10,18078,3,[],[824154],"[149758, 239397]","[57419, 824154]","[75689, 174987, 149758, 239397]","[57419, 824154]",1,1513468800
2220032,261884,0,3,8,10,11626,4,[],[],[],[],[],[],0,1506902400
2781149,241169,1,3,8,10,11626,3,"[147104, 144566, 145434, 143007, 147508, 164772]",[],"[147104, 144566, 145434, 143007, 147508, 164772]",[],"[172010, 1054539, 952032, 178440, 171779, 167875, 1269123, 121675, 248214, 1097277, 249045, 147104, 144566, 145434, 143007, 147508, 164772]",[215231],0,1517270400
2138474,254813,6,3,8,2,11626,4,"[243856, 246331, 253659, 251991, 129245, 235522, 241169, 246394, 254075, 109181, 187567, 254110, 143133, 246486, 242253, 253364, 114339, 111626, 62229, 812847, 254161, 253793, 253872, 252323, 165609, 249701, 239201, 1359439, 253282, 253844, 254335, 233238, 169343, 238123, 251334, 253927, 246560, 253412, 254470, 147108, 167609, 251333, 246215, 1178160, 254734, 61577, 251386, 1335303, 180834, 241994, 236622, 152994, 133748, 232567, 254783, 254524, 247095, 635635]",[248465],"[177418, 252299, 252180, 227837, 252770, 114276, 252813, 252426, 185933, 241022, 246145, 247433, 169558, 106212, 251970, 240498, 252905, 48903, 249212, 1172044, 178064, 106740, 252507, 235329, 242179, 252912, 157245, 158297, 158299, 253195, 1044273, 157079, 220953, 253132, 239610, 252790, 253120, 163657, 169958, 38945, 717502, 240499, 252906, 187714, 252200, 145450, 112081, 253058, 220573, 253344, 105304, 164332, 249795, 181899, 237265, 253382, 253184, 66065, 894531, 252335, 246189, 253346, 253471, 99528, 246127, 252314, 246379, 57803, 253413, 253818, 111621, 246406, 251889, 252497, 243856, 246331, 253659, 251991, 129245, 235522, 241169, 246394, 254075, 109181, 187567, 254110, 143133, 246486, 242253, 253364, 114339, 111626, 62229, 812847, 254161, 253793, 253872, 252323, 165609, 249701, 239201, 1359439, 253282, 253844, 254335, 233238, 169343, 238123, 251334, 253927, 246560, 253412, 254470, 147108, 167609, 251333, 246215, 1178160, 254734, 61577, 251386, 1335303, 180834, 241994, 236622, 152994, 133748, 232567, 254783, 254524, 247095, 635635]",[248465],"[698207, 244608, 243445, 244684, 106469, 148009, 244724, 227006, 106363, 236419, 187787, 58574, 243705, 147585, 244502, 106407, 104899, 1054170, 187113, 185237, 209013, 99743, 106468, 1137295, 228145, 153381, 182148, 182535, 243909, 158722, 245370, 645461, 103986, 244905, 173048, 160305, 171105, 184681, 166599, 185911, 167622, 243555, 58530, 244992, 245200, 101351, 107954, 245512, 213925, 245675, 245486, 1198000, 174940, 65125, 177337, 162864, 187380, 103252, 174270, 1266905, 170283, 178437, 113200, 245438, 221040, 245033, 164245, 102319, 1070224, 110793, 108543, 244728, 247159, 98681, 186228, 57970, 101605, 245303, 245324, 243110, 1279575, 925481, 112867, 109113, 103943, 238120, 245290, 111253, 237343, 243259, 256632, 246818, 163106, 163215, 112495, 246733, 246788, 242961, 245424, 240819, 113470, 242999, 173180, 246873, 1149370, 162744, 141974, 240723, 244101, 709403, 238639, 246891, 245546, 211367, 1226881, 1164374, 111252, 1072838, 187633, 112781, 245857, 143205, 57849, 975216, 244703, 246893, 951463, 247307, 245985, 57109, 64818, 245365, 107953, 237306, 246958, 247542, 64963, 245860, 106396, 211412, 101665, 246608, 107908, 63824, 247590, 173302, 245639, 246709, 104480, 238637, 177247, 187692, 233148, 106866, 187836, 57284, 177066, 183394, 169650, 247223, 244607, 247814, 248229, 112335, 247213, 248404, 106527, 161946, 247676, 248210, 104707, 246765, 239199, 104708, 248022, 248315, 235902, 109056, 147160, 244852, 240206, 247820, 246865, 227344, 241371, 244103, 145664, 236786, 112889, 247697, 247090, 248432, 248110, 248010, 1030015, 187646, 104812, 823009, 243756, 1220564, 101345, 176337, 152473, 1088670, 184444, 184690, 245042, 108007, 217802, 244155, 175152, 237646, 57790, 248566, 1357515, 1206999, 1167161, 232776, 185642, 106334, 863090, 1265369, 1182509, 242403, 245822, 247279, 173529, 161674, 178157, 165380, 165735, 978225, 247810, 176099, 113120, 110005, 864785, 1217877, 57722, 249049, 1259937, 249057, 248647, 924043, 62499, 244104, 236852, 241559, 249409, 249496, 111820, 1060402, 248601, 239200, 249463, 249045, 247554, 63564, 211578, 248803, 241558, 165577, 241741, 65674, 1233479, 106210, 247926, 179464, 249083, 161074, 58542, 107797, 106335, 64751, 106446, 248663, 241770, 107629, 853180, 107174, 250454, 248866, 185408, 251154, 1107060, 110007, 235519, 249428, 235521, 165237, 165564, 251135, 220671, 162515, 249678, 111798, 249750, 246780, 166375, 249699, 242647, 248055, 251292, 251102, 58051, 248366, 249975, 110182, 249684, 102697, 178081, 187122, 176972, 63667, 248930, 248618, 184373, 165477, 1102071, 251579, 249772, 1252862, 164807, 143806, 183874, 249554, 146607, 251742, 1162488, 182216, 112211, 251215, 251585, 184627, 182648, 106724, 251817, 106438, 106447, 712785, 113761, 252054, 822062, 110008, 241738, 242583, 104948, 242261, 104990, 252266, 187459, 241991, 252242, 185448, 249449, 171599, 252145, 835170, 252212, 805293, 249550, 252331, 177418, 252299, 252180, 227837, 252770, 114276, 252813, 252426, 185933, 241022, 246145, 247433, 169558, 106212, 251970, 240498, 252905, 48903, 249212, 1172044, 178064, 106740, 252507, 235329, 242179, 252912, 157245, 158297, 158299, 253195, 1044273, 157079, 220953, 253132, 239610, 252790, 253120, 163657, 169958, 38945, 717502, 240499, 252906, 187714, 252200, 145450, 112081, 253058, 220573, 253344, 105304, 164332, 249795, 181899, 237265, 253382, 253184, 66065, 894531, 252335, 246189, 253346, 253471, 99528, 246127, 252314, 246379, 57803, 253413, 253818, 111621, 246406, 251889, 252497, 243856, 246331, 253659, 251991, 129245, 235522, 241169, 246394, 254075, 109181, 187567, 254110, 143133, 246486, 242253, 253364, 114339, 111626, 62229, 812847, 254161, 253793, 253872, 252323, 165609, 249701, 239201, 1359439, 253282, 253844, 254335, 233238, 169343, 238123, 251334, 253927, 246560, 253412, 254470, 147108, 167609, 251333, 246215, 1178160, 254734, 61577, 251386, 1335303, 180834, 241994, 236622, 152994, 133748, 232567, 254783, 254524, 247095, 635635]",[248465],1,1519516800
618589,246684,5,3,8,10,19358,4,[],[],[],[],[],[],0,1504915200
346771,211,2,3,8,2,11626,4,[232720],[],[232720],[],[232720],[],1,1515542400
2032030,181110,0,3,8,2,18399,4,[158675],[],"[110230, 158675]",[],"[245788, 1198000, 173733, 110230, 158675]",[],1,1521417600
187896,80673,3,3,8,6,20630,5,[],[],[],[],[],[],0,1505347200
2577479,145355,4,3,8,2,19326,3,"[253441, 42003, 50629, 70919, 50639, 50652, 50658, 33487, 84114, 31050]","[199105, 590018]","[242512, 253441, 42003, 50629, 70919, 50639, 50652, 50658, 33487, 84114, 31050]","[155440, 165496, 170997, 235247, 199105, 590018]","[118658, 177196, 234116, 242512, 253441, 42003, 50629, 70919, 50639, 50652, 50658, 33487, 84114, 31050]","[50477, 168117, 57393, 155440, 165496, 170997, 235247, 199105, 590018]",1,1519948800
1819390,154415,6,3,8,7,11626,4,[],[],[],[],[],"[312028, 407306, 407307, 302075, 1173263, 1196114, 422544]",0,1515888000
1691427,35362,6,3,8,5,19983,4,[],[],"[672651, 988188, 1153902, 339927, 1233603]",[1340462],"[55167, 359499, 1239999, 422494, 359499, 963853, 577708, 172386, 714944, 672651, 988188, 1153902, 339927, 1233603]",[1340462],1,1522540800
2011369,118160,2,3,8,9,11626,4,[],[],[],[],[],[],0,1525824000
698858,229273,3,3,8,2,11626,4,[],[229270],[142813],[229270],"[105687, 697444, 241797, 137749, 213496, 136803, 142324, 101421, 142813]","[101422, 101423, 235193, 229270]",1,1516233600
2509910,23516,3,3,8,10,17614,3,[],[],[],[],[],[],0,1504742400
1280181,61671,5,3,8,10,11626,4,[],[],[],[],"[536917, 1251705, 7640, 1118056, 849811, 175338]","[365928, 365928]",1,1522454400
1974608,234308,1,3,8,10,11626,4,[],[],[],[],[],[],1,1518480000
2194630,251267,5,3,8,9,20155,4,[],"[100091, 240236]","[249845, 156379]","[156440, 178869, 100091, 240236]","[159896, 452068, 372409, 26489, 158971, 61739, 249845, 156379]","[707355, 435758, 244976, 156440, 178869, 100091, 240236]",1,1521244800
2202503,142651,5,3,8,10,11626,4,[],[],[],[],[142423],[142734],0,1522454400
356924,203060,2,3,8,10,11626,5,[],[],[],[],[],[],1,1520380800
78114,231678,3,3,8,10,11626,4,[],[],"[102384, 201064, 158971, 1320339]","[901260, 946084, 630908]","[102384, 201064, 158971, 1320339]","[901260, 946084, 630908]",0,1506556800
1608415,78257,3,3,8,10,11626,4,"[30652, 27388, 154162, 26018, 28084]","[212523, 114781, 47790, 194504]","[121335, 124676, 1586, 30652, 27388, 154162, 26018, 28084]","[124315, 51346, 12467, 212523, 114781, 47790, 194504]","[20287, 26017, 1246, 9011, 141794, 22665, 27387, 121335, 124676, 1586, 30652, 27388, 154162, 26018, 28084]","[47791, 14761, 7433, 939792, 155829, 418, 351484, 351484, 78430, 56718, 47237, 11675, 30729, 194691, 11347, 60087, 15081, 124315, 51346, 12467, 212523, 114781, 47790, 194504]",0,1518652800
2589045,55397,6,3,8,2,20152,3,[153523],[223616],"[51356, 153523]",[223616],"[51356, 153523]",[223616],0,1507420800
121229,50078,4,3,8,8,11626,3,[],[],"[245813, 238974]",[176665],"[1144766, 245813, 238974]","[517075, 176665]",1,1519344000
1139522,199340,1,3,8,6,11626,1,[],[],[],[],[],[],1,1508803200
1559108,156200,1,3,8,4,11626,3,[],[140283],[37488],[140283],[37488],[140283],1,1508803200
2066358,74622,2,3,8,8,20294,3,[],[],[],[],[],[],1,1510704000
1615134,196708,5,3,8,8,18214,4,[],[],[],[],[],[],0,1503705600
1423314,151971,0,3,8,2,11626,4,[],[],[],[],[],[],0,1511740800
1502786,151845,3,3,8,2,17995,1,[],[31372],[],"[239041, 31372]",[],"[239041, 31372]",0,1512604800
763303,118813,6,3,8,8,11626,4,[],[],[],[],[],[],1,1508630400
2797318,1217366,6,3,34,9,11626,4,[],[],[],[],[],[],0,1505001600
740348,137143,4,3,8,2,18344,4,[],[],[],[],[],[],1,1504224000
2823105,24882,6,3,8,2,17972,5,"[4031, 139799]",[3867],"[173188, 39588, 47009, 4031, 139799]","[32775, 3867]","[38741, 90906, 11808, 54641, 148220, 30709, 36739, 84185, 98351, 511229, 173188, 39588, 47009, 4031, 139799]","[761804, 186860, 143843, 177655, 72829, 55936, 78417, 46438, 26522, 32775, 3867]",0,1521936000
2621661,50022,3,3,8,8,11626,3,"[521031, 410407, 1135274, 177865]","[63282, 164711]","[521031, 410407, 1135274, 177865]","[63282, 164711]","[521031, 410407, 1135274, 177865]","[63282, 164711]",1,1507161600
1712503,232815,5,3,8,7,11626,4,[],[],[],[],[],[1142513],0,1516406400
2005286,174009,4,3,8,2,19772,4,"[162763, 236306]",[113508],"[162763, 236306]",[113508],"[162763, 236306]",[113508],1,1503619200
2013743,122460,3,3,8,8,11626,4,[],[],[],[],[231833],[267632],1,1516838400
1839554,35165,6,3,8,8,13490,3,[],[],[],[],[],[683653],1,1518307200
1779076,155324,1,3,8,2,11626,4,[],[],[],[],[],[],1,1510012800
386057,210401,1,3,8,10,11626,4,[],[],[],[],[],"[856365, 125558]",0,1514851200
1932664,207623,3,3,8,9,11626,4,[],"[1015927, 308549]",[],"[1015927, 308549]",[],"[1015927, 308549]",0,1506556800
682011,253401,2,3,8,10,11626,4,[1072231],[],[1072231],[],"[1299718, 584305, 1072231]",[],0,1516147200
1710376,28835,2,3,8,7,11626,4,[],[],[],[],[],[],0,1504051200
744630,551706,1,3,34,9,11626,4,[],[],[],[],[319062],[],0,1513036800
1920622,86156,3,3,8,10,11626,4,[],[],[],[],[],[],1,1507766400
2706300,133571,5,3,8,4,11626,4,[],[],[],[],[],[],1,1513382400
1330043,129107,4,3,8,9,3261,4,[],[],[],[],[],[],1,1507248000
418017,86254,6,3,8,2,11626,4,[],[],[],[],[],[],0,1506211200
2219562,140050,4,3,8,2,11626,5,[],[],[],[],[],[],1,1509667200
131299,253778,1,3,8,10,20265,4,"[160276, 256326, 1199965, 178654, 252398, 252464, 114453, 253550, 235981, 256325]","[248791, 100460, 252001, 248906, 252741, 253539, 114498, 252844]","[113561, 251973, 164476, 149404, 252298, 160276, 256326, 1199965, 178654, 252398, 252464, 114453, 253550, 235981, 256325]","[251279, 173385, 248791, 100460, 252001, 248906, 252741, 253539, 114498, 252844]","[185863, 242580, 244280, 217176, 243811, 245353, 244881, 237704, 245216, 142247, 244469, 245953, 233125, 244519, 233361, 247278, 246954, 247623, 108169, 228273, 215027, 828403, 157112, 248180, 247815, 118936, 249284, 249178, 248058, 113561, 251973, 164476, 149404, 252298, 160276, 256326, 1199965, 178654, 252398, 252464, 114453, 253550, 235981, 256325]","[186993, 184228, 113508, 228275, 245176, 237113, 215063, 245650, 110455, 228276, 214371, 247370, 235980, 247100, 65842, 215064, 147117, 48883, 241371, 111078, 160362, 248756, 217121, 136219, 177806, 251279, 173385, 248791, 100460, 252001, 248906, 252741, 253539, 114498, 252844]",1,1517270400
1802660,181630,4,3,8,2,11626,4,"[167007, 1191277, 743478, 290017, 1290234, 619511, 830365, 243818, 183443, 107185, 182653, 244389, 244021]",[],"[160417, 167007, 1191277, 743478, 290017, 1290234, 619511, 830365, 243818, 183443, 107185, 182653, 244389, 244021]",[],"[160417, 167007, 1191277, 743478, 290017, 1290234, 619511, 830365, 243818, 183443, 107185, 182653, 244389, 244021]",[],1,1505433600
119090,139944,5,3,8,10,659,4,[],[],[],[],[],[],0,1520035200
2874492,149908,2,3,8,9,11626,3,[986943],[],[986943],[],[986943],[],1,1512518400
1942790,81558,5,3,8,2,11626,4,[],[],[],[],[],[],0,1503705600
2299035,98574,5,3,8,8,11626,5,[],[],[],[],[],[],0,1503705600
1825608,74929,0,3,8,9,11626,4,[],[],[],[],[],[1143581],0,1517184000
410548,27468,6,3,8,10,18556,3,[],[],[],[],[],[],0,1508630400
1240966,106574,3,3,8,10,11626,4,"[170448, 142512, 105731]","[100907, 184269]","[156220, 46577, 109664, 186345, 170448, 142512, 105731]","[175339, 100907, 184269]","[154746, 239574, 156220, 46577, 109664, 186345, 170448, 142512, 105731]","[149955, 175339, 100907, 184269]",0,1508371200
2775093,155689,0,3,8,8,11626,5,[],[],[],[],[],[],0,1518998400
2171187,250597,5,3,8,2,11626,4,"[235981, 253236, 233128, 255113, 235989]","[253825, 247600, 156478, 253947, 113893]","[247599, 235981, 253236, 233128, 255113, 235989]","[108825, 114498, 256633, 253825, 247600, 156478, 253947, 113893]","[236975, 248993, 239286, 248927, 251859, 175358, 249325, 247993, 247599, 235981, 253236, 233128, 255113, 235989]","[186079, 248079, 118936, 112527, 247815, 249046, 118933, 247597, 251511, 113795, 252477, 108825, 114498, 256633, 253825, 247600, 156478, 253947, 113893]",1,1521244800
1579757,22154,0,3,8,6,20307,3,"[194663, 15766]",[],"[194663, 15766]",[142591],"[194663, 15766]",[142591],0,1511740800
1909644,23908,1,3,8,10,11626,4,[],[],[],[83287],"[495150, 323436, 415299, 92930, 381189]","[2911, 66783, 82435, 1089513, 1076407, 83287]",1,1524528000
16028,118994,4,3,8,9,11626,4,[],[],[],[],[],[],0,1519344000
2232711,69134,3,3,8,2,11626,4,"[53649, 46153, 910118, 1034892, 644999, 221384, 531042, 427396, 508783, 400894, 531093, 80362, 14972, 92336, 377287, 135318, 503105, 480615, 193253, 192988, 454061, 66403, 519062, 404138, 433772, 355593]","[16871, 30174, 91470, 47554, 99797, 17059]","[53649, 46153, 910118, 1034892, 644999, 221384, 531042, 427396, 508783, 400894, 531093, 80362, 14972, 92336, 377287, 135318, 503105, 480615, 193253, 192988, 454061, 66403, 519062, 404138, 433772, 355593]","[16871, 30174, 91470, 47554, 99797, 17059]","[53649, 46153, 910118, 1034892, 644999, 221384, 531042, 427396, 508783, 400894, 531093, 80362, 14972, 92336, 377287, 135318, 503105, 480615, 193253, 192988, 454061, 66403, 519062, 404138, 433772, 355593]","[16871, 30174, 91470, 47554, 99797, 17059]",1,1509580800
321979,30938,3,3,8,10,19810,4,[],[],[],[],[],[],0,1515628800
1103720,229869,1,3,8,2,18389,4,[],[],[],[],[],[],1,1518480000
2366754,246475,2,3,8,2,11626,4,[249435],[],"[65866, 217127, 1167473, 249435]",[],"[173318, 179042, 180359, 165592, 242731, 162635, 109251, 166437, 248208, 185355, 246798, 247602, 173166, 245410, 173745, 247945, 184015, 248330, 178408, 64545, 65413, 168010, 235509, 256455, 239730, 177691, 243833, 165237, 103162, 171681, 65866, 217127, 1167473, 249435]","[160168, 243982, 243714, 62661, 248315]",0,1519171200
1936956,105036,0,3,8,9,11626,4,[],"[142595, 142506]",[],"[137840, 142595, 142506]",[],"[137840, 142595, 142506]",1,1507507200
117507,136424,0,3,8,10,18181,4,[],[],[],[],[],[],0,1503878400
1904816,178586,3,3,8,6,11626,4,[],[],[],[],[809294],[],0,1525305600
1380409,218357,3,3,8,10,11626,4,"[217959, 249085, 211127, 75780, 67134, 88010, 143345, 126882, 81947, 110803]","[202616, 200346, 237947, 87988]","[237187, 23606, 218368, 75802, 178593, 112012, 218369, 185203, 251824, 218360, 24082, 176442, 113091, 126865, 217959, 249085, 211127, 75780, 67134, 88010, 143345, 126882, 81947, 110803]","[128246, 112992, 211136, 67015, 112993, 232151, 7367, 202616, 200346, 237947, 87988]","[75779, 110804, 234784, 67123, 81954, 239854, 23598, 32699, 33091, 67003, 209176, 108407, 151191, 217933, 217934, 218096, 88000, 214538, 166287, 122860, 42698, 51710, 198820, 88017, 78694, 67001, 67019, 81929, 198882, 23272, 67797, 237382, 242847, 66654, 218110, 81959, 238530, 87999, 154567, 67139, 126817, 217965, 67009, 239411, 195745, 8861, 112991, 154569, 23280, 75726, 238532, 23564, 237187, 23606, 218368, 75802, 178593, 112012, 218369, 185203, 251824, 218360, 24082, 176442, 113091, 126865, 217959, 249085, 211127, 75780, 67134, 88010, 143345, 126882, 81947, 110803]","[746618, 23513, 66843, 217908, 151461, 180536, 69505, 100595, 178115, 240075, 238528, 67055, 154587, 238345, 238527, 217940, 108589, 128246, 112992, 211136, 67015, 112993, 232151, 7367, 202616, 200346, 237947, 87988]",1,1516838400
