click,purchase,userid,121,122,124,125,126,127,128,129,itemid,domain,207,210,216,508,509,702,853,301,109_14,110_14,127_14,150_14,D109_14,D110_14,D127_14,D150_14,D508,D509,D702,D853,train_tag,is_augmented
0,0,0,1,5,1,2,0,1,1,2,15945,0,82510,660,0,117,0,0,0,1,235,2805,1750,18295,3,0,1,1,2,0,0,0,2,FALSE
0,0,0,18,8,1,5,3,1,2,3,15691,0,1720,655,51,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,0,36693,1,6,1,4,0,1,1,3,15636,0,6026,1530,0,117,2350,0,148,1,688,3465,2526,38,3,2,1,6,6,4,0,6,0,FALSE
0,0,128938,17,11,1,6,3,1,1,0,15605,0,134584,655,0,117,61192,0,331,1,136,1833,249,38,1,0,1,3,3,0,0,2,2,FALSE
0,0,116222,1,3,2,1,0,1,1,2,15589,0,113309,1087,51,117,0,16,145,3,37,44043,37,38,0,1,1,7,7,0,1,5,0,FALSE
0,0,176700,22,8,1,5,3,1,1,2,15477,0,7861,682,53,117,1406,17,619,1,193,3270,6,370,0,2,4,1,5,1,5,3,0,FALSE
0,0,127415,1,1,1,1,0,1,1,0,15470,0,133795,655,0,117,0,0,331,3,67,544,4973,38,0,0,2,4,4,0,0,4,0,FALSE
1,0,76146,1,5,1,2,0,1,1,1,15470,0,133795,1530,0,117,53724,0,0,3,666,0,32,10923,5,3,1,1,4,1,0,0,1,FALSE
0,0,115256,21,3,2,1,1,1,1,3,15446,0,42899,2236,0,117,36059,0,1877,3,53,48251,26285,1480,0,1,1,0,4,2,0,1,1,FALSE
0,0,183589,1,1,1,1,0,1,1,2,15364,0,54461,20415,0,117,0,0,0,1,98,1697,3,1569,0,4,1,1,3,0,0,0,0,FALSE
0,0,104492,1,6,1,4,0,2,1,0,15332,0,132809,708,0,117,0,0,0,3,60,4053,9260,460,4,1,1,1,4,0,0,0,1,FALSE
0,0,61247,1,8,1,5,3,1,1,0,15247,0,126390,1530,57353,117,0,0,0,3,55,10556,1696,44,3,0,1,1,2,0,0,0,0,FALSE
0,0,148195,1,6,1,4,3,3,1,0,15221,0,2262,660,1414,117,0,0,168,3,458,0,644,4140,0,3,1,0,3,0,0,1,2,FALSE
0,0,0,1,3,2,1,1,1,1,0,15013,0,130534,660,0,117,0,0,351,3,1204,6998,34377,38,1,0,1,1,3,0,0,0,2,FALSE
0,0,132432,1,1,1,1,0,1,1,2,14796,0,129045,660,0,117,0,0,0,3,60,307,418,21,1,0,2,6,1,0,0,0,0,FALSE
0,0,40671,1,5,1,2,1,2,1,0,14749,0,128579,1313,32152,117,47368,10475,351,3,371,751,15026,237,0,0,1,1,2,0,0,1,0,FALSE
0,0,203732,39,1,1,1,3,1,1,4,14734,0,128404,681,58107,117,76495,40078,0,3,98,307,779,1007,4,0,1,3,4,0,0,0,2,FALSE
0,0,191828,0,0,0,0,0,0,0,0,14731,0,13257,689,7576,117,0,0,142,1,4,162,2395,38,2,1,2,7,7,0,0,5,0,FALSE
0,0,193760,0,0,0,0,0,0,0,0,14666,0,128079,715,51,117,0,16,2648,3,81,233,42,483,0,0,1,2,4,0,4,4,1,FALSE
0,0,138292,1,2,2,2,0,1,1,4,14563,0,127368,1530,0,117,51453,0,331,3,1145,1010,1850,38,1,0,1,1,3,1,0,1,0,FALSE
0,0,114864,1,6,1,4,0,1,1,3,14534,0,84085,7951,40315,117,0,0,0,3,405,4106,1490,298,2,2,2,1,4,0,0,0,2,FALSE
0,0,89508,47,5,1,2,2,1,1,4,14455,0,63413,716,31379,117,15722,10202,619,1,20,4392,298,346,2,0,2,3,1,3,4,1,0,FALSE
1,0,118513,47,5,1,2,1,1,1,3,14424,0,10325,7156,0,117,0,0,0,3,37,6440,788,410,0,1,2,1,3,0,0,0,0,FALSE
0,0,171072,6,1,1,1,3,1,1,3,14307,0,94508,715,0,117,0,0,932,3,29,8633,181,1,1,2,1,5,5,0,0,3,0,FALSE
0,0,85125,0,0,0,0,0,0,0,0,14307,0,94508,715,0,117,0,0,932,2,146,8981,13154,71,3,2,1,1,3,0,0,0,2,FALSE
0,0,140843,1,6,1,4,0,1,1,3,14260,0,103340,655,48271,117,37967,22039,331,1,1477,162,862,264,2,0,1,2,2,0,0,1,0,FALSE
0,0,106705,1,7,2,4,0,1,1,2,14188,0,124664,990,15794,117,0,0,142,3,104,8498,26931,9503,3,2,2,0,4,0,0,2,0,FALSE
0,0,99112,1,3,2,1,0,1,1,0,14183,0,7837,715,0,117,0,0,0,3,9,40112,18959,351,2,1,1,1,1,0,0,0,0,FALSE
0,0,0,1,5,1,2,0,1,1,2,14178,0,124585,5681,2313,117,0,0,0,3,4,55055,3880,69,2,3,2,4,1,0,0,0,2,FALSE
0,0,98943,1,6,1,4,0,1,1,2,14152,0,1785,10185,0,117,0,0,0,1,1039,7026,14037,1,1,3,1,2,1,0,0,0,0,FALSE
0,0,75007,1,6,1,4,0,1,1,0,14146,0,124264,1530,0,117,0,0,145,3,10,125,1495,44,2,0,3,1,5,0,0,3,0,FALSE
0,0,25674,37,5,1,2,1,1,1,1,14012,0,100888,39401,0,117,37166,0,0,3,181,6639,11231,94,0,1,1,1,1,0,0,0,0,FALSE
0,0,0,45,6,1,4,3,1,1,2,13985,0,12590,682,7191,117,0,0,417,1,9,984,0,38,1,2,1,2,3,0,0,2,1,FALSE
1,0,114883,3,1,1,1,1,1,1,1,13873,0,12608,1087,0,117,0,0,142,1,391,580,2914,44,1,2,1,1,5,0,0,3,2,FALSE
0,0,100019,12,7,2,4,3,1,1,3,13848,0,122310,10822,0,117,0,0,145,1,60,1817,1097,38,3,0,1,2,4,0,0,1,1,FALSE
0,0,0,22,8,1,5,3,1,1,2,13625,0,11784,1530,51,117,2191,16,162,3,98,2470,5127,38,1,1,1,5,5,1,0,1,2,FALSE
0,0,123092,1,5,1,2,0,1,1,0,13386,0,31803,708,0,117,0,0,0,1,85,463,2453,446,0,0,1,2,2,0,0,0,2,FALSE
0,0,125527,1,8,1,5,0,1,2,2,13384,0,4060,1177,2436,117,8251,5389,22305,1,615,3160,682,1,1,1,1,1,4,4,5,2,1,FALSE
0,0,127094,0,0,0,0,0,0,0,0,13377,0,73905,655,0,117,0,0,331,3,43,162,30,38,1,0,2,6,6,0,0,5,0,FALSE
0,0,125079,1,5,1,2,0,1,1,0,13331,0,118739,5681,0,117,0,0,145,3,93,4296,27,38,0,2,1,2,2,0,0,1,2,FALSE
0,0,143937,45,6,1,4,3,1,1,2,13307,0,118623,655,0,117,0,0,0,3,797,13279,6677,298,0,1,1,0,1,0,0,0,2,FALSE
0,0,34513,1,5,1,2,0,1,1,3,13192,0,45518,12199,23396,117,0,0,0,1,60,20714,16,39,2,0,1,4,2,0,0,0,0,FALSE
0,0,62989,1,5,1,2,0,2,1,0,13170,0,5379,706,0,117,10051,0,0,3,55,1722,19740,12116,2,0,3,1,1,0,0,0,0,FALSE
0,0,0,6,1,1,1,1,1,1,4,13157,0,78670,682,0,117,0,0,142,1,211,2010,7244,217,1,0,1,3,3,0,0,1,1,FALSE
0,0,139351,44,5,1,2,1,1,1,2,13058,0,12608,1087,0,117,2352,0,0,3,49,104756,6,346,0,0,1,2,1,0,0,0,0,FALSE
0,0,209555,47,5,1,2,1,1,1,4,12996,0,14987,655,8547,117,0,0,142,3,158,45693,261,38,0,0,1,3,3,0,0,2,0,FALSE
0,0,58517,1,6,1,4,0,1,1,3,12945,0,52850,3330,7777,117,0,0,0,1,38,1546,5,393,0,1,1,0,1,0,0,0,0,FALSE
0,0,60558,1,5,1,2,0,1,1,0,12846,0,16769,706,9499,117,0,0,0,3,21,4009,444,873,2,2,1,0,0,0,0,0,1,FALSE
0,0,160858,0,0,0,0,0,0,0,0,12798,0,1422,655,53,117,275,17,146,3,280,886,24990,1843,0,0,1,0,6,1,4,4,1,FALSE
0,0,165075,0,0,0,0,0,0,0,0,12797,0,44699,682,51,117,0,16,619,3,122,901,10525,5302,4,2,2,0,3,0,2,2,0,FALSE
0,0,32994,47,5,1,2,1,1,1,3,12610,0,46007,1311,53,117,0,17,0,3,59,14776,2927,39,1,2,1,2,4,0,0,0,0,FALSE
1,0,122553,15,8,1,5,3,1,1,4,12472,0,113566,1087,435,117,0,109,157,1,1769,97236,675,5170,0,0,2,2,4,0,1,2,2,FALSE
0,0,132842,22,8,1,5,1,1,1,2,12413,0,11784,3330,0,117,2191,0,0,1,267,5996,8366,302,3,0,3,2,4,2,0,0,2,FALSE
0,0,83751,8,1,1,1,1,1,1,2,12287,0,6026,1311,3570,0,0,0,0,1,20,38549,1460,13335,4,0,1,3,0,0,0,0,0,FALSE
0,0,103816,1,1,1,1,1,1,1,0,12269,0,112310,716,51,117,0,16,0,1,1104,2150,294,14,1,0,1,4,1,0,3,0,0,FALSE
0,0,177752,0,0,0,0,0,0,0,0,12211,0,3370,655,51738,117,0,0,0,1,43,64795,19901,36,0,1,1,0,0,0,0,0,0,FALSE
0,0,33271,1,6,1,4,0,1,1,0,11962,0,3638,1087,2192,117,0,0,145,1,75,1,7152,38,0,2,1,4,5,0,0,4,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,11951,0,83798,2604,40196,117,38120,22101,145,3,4,0,6221,38,0,2,1,4,5,3,3,4,2,FALSE
0,0,199844,0,0,0,0,0,0,0,0,11908,0,35426,1513,50879,117,0,0,0,2,34,10103,82,94,2,0,1,4,2,0,0,0,0,FALSE
0,0,133648,1,8,1,5,0,1,1,3,11894,0,48657,655,24820,117,0,0,331,3,309,309,1097,38,0,2,1,3,5,0,0,3,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,11821,0,11689,12199,0,117,5411,0,0,3,66,7513,9,374,0,2,1,2,1,1,0,0,0,FALSE
0,0,123798,77,6,1,4,1,2,1,2,11786,0,108729,1530,0,0,0,0,0,3,38,50684,229,21,2,1,1,1,0,0,0,0,0,FALSE
0,0,125323,1,6,1,4,0,1,1,4,11776,0,108711,681,0,0,0,0,0,1,38,202,814,257,1,2,1,2,0,0,0,0,1,FALSE
0,0,9432,1,6,1,4,0,1,1,4,11639,0,107429,706,0,117,0,0,417,1,1145,591,218,31,0,0,3,5,6,0,0,4,0,FALSE
0,0,0,1,3,2,1,0,1,1,3,11603,0,18512,655,53,117,0,17,4491,3,60,404,549,38,0,2,1,5,6,0,4,3,1,FALSE
0,0,147011,0,0,0,0,0,0,0,0,11602,0,939,682,53,117,0,17,331,3,570,751,30,28,0,0,1,1,4,0,3,3,2,FALSE
1,0,127999,15,8,1,5,1,1,1,3,11590,0,58404,5681,0,117,14151,0,148,3,37,30,9777,935,2,0,4,0,6,3,0,5,0,FALSE
0,0,40574,0,0,0,0,0,0,0,0,11584,0,107153,1530,53,117,0,17,145,1,60,3617,3836,44,0,1,1,3,4,0,1,3,1,FALSE
0,0,3039,0,0,0,0,0,0,0,0,11584,0,107153,716,53,117,100322,17,556,3,2,3107,152,38,4,0,1,7,7,2,6,5,2,FALSE
0,0,88378,1,9,2,5,0,2,2,0,11472,0,11184,655,6418,0,0,0,0,1,1667,7808,17,410,0,1,1,1,0,0,0,0,0,FALSE
0,0,10103,1,10,2,6,0,1,1,0,11350,0,66946,706,0,117,0,0,417,3,7,987,2263,38,2,3,3,3,5,0,0,4,2,FALSE
0,0,109404,12,7,2,4,3,1,1,4,11238,0,25224,1311,53,117,33486,17,148,3,37,970,173,21593,0,5,2,4,3,1,1,3,0,FALSE
0,0,124895,1,8,1,5,0,1,1,2,11222,0,11739,716,51,117,0,16,932,1,278,17209,520,38,2,0,1,0,1,0,0,1,1,FALSE
0,0,65250,1,7,2,4,1,1,1,0,11043,0,18947,655,10634,117,0,0,0,3,453,162,28,3800,0,3,2,1,2,0,0,0,0,FALSE
1,0,14257,1,3,2,1,3,1,1,0,10972,0,9198,2604,53,117,5812,17,148,3,195,7608,308,38,1,0,3,5,6,2,4,5,0,FALSE
0,0,178945,1,8,1,5,0,1,1,3,10919,0,9638,1087,0,117,0,0,0,3,36,1604,159,224,0,1,3,2,2,0,0,0,1,FALSE
0,0,118324,1,3,2,1,0,1,1,0,10915,0,22750,689,12596,117,0,0,145,1,23,4106,58,84,0,1,1,1,4,0,0,3,0,FALSE
0,0,107441,1,6,1,4,0,1,1,4,10915,0,22750,689,12596,117,0,0,0,1,6,2844,18809,2,1,2,2,3,3,0,0,0,2,FALSE
0,0,105327,59,3,2,1,1,2,1,2,10913,0,24722,1313,53,117,0,17,1764,3,312,2174,3934,20,2,2,1,1,5,0,5,4,2,FALSE
0,0,116798,1,1,1,1,3,3,1,0,10884,0,101365,1087,51,0,0,0,0,3,0,0,0,39,0,0,0,3,0,0,0,0,0,FALSE
0,0,12517,1,1,1,1,0,1,1,4,10729,0,14991,706,8548,117,0,0,331,3,246,3729,880,38,1,1,1,5,5,0,0,4,2,FALSE
0,0,165745,1,1,1,1,0,1,1,2,10684,0,1330,716,53,117,258,0,0,3,23,4265,29,84,2,1,1,0,2,1,0,0,0,FALSE
1,0,151599,93,6,1,4,1,3,1,3,10657,0,24903,681,0,117,0,0,0,3,591,57758,32119,608,0,2,2,4,3,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,10426,0,52749,5070,0,117,0,0,0,3,688,193,104,2576,1,0,1,2,0,0,0,0,1,FALSE
0,0,176236,23,6,1,4,1,1,1,4,10407,0,45431,706,53,117,12363,17,619,1,7,404,12064,1037,2,1,2,1,3,2,2,2,2,FALSE
0,0,142236,1,1,1,1,0,3,1,0,10407,0,45431,681,53,117,12363,17,0,3,49,10307,241,537,1,0,1,0,3,0,1,0,2,FALSE
0,0,33947,1,1,1,1,0,1,1,2,10381,0,13852,8681,0,117,0,0,0,1,38,75614,373,271,5,1,1,4,1,0,0,0,0,FALSE
0,0,202570,0,0,0,0,0,0,0,0,10378,0,61610,655,30578,117,0,0,145,1,299,970,7660,493,0,0,1,2,5,0,0,4,0,FALSE
0,0,21068,18,8,1,5,3,1,2,3,10360,0,97720,1087,51,117,0,16,142,1,21,230,283,39,1,1,1,3,4,0,2,2,1,FALSE
0,0,19014,1,8,1,5,0,2,1,0,10346,0,46011,10506,0,117,10525,0,0,1,84,1330,9089,346,1,4,2,2,4,4,0,0,0,FALSE
0,0,209743,1,1,1,1,0,3,1,0,10328,0,97520,8446,435,117,0,109,142,3,20,3428,1817,44,0,0,1,3,5,0,0,3,1,FALSE
0,0,50911,0,0,0,0,0,0,0,0,10285,0,97080,1588,45673,117,0,0,933,1,6,475,17290,346,1,0,1,2,1,0,0,1,2,FALSE
0,0,125764,17,11,1,6,3,1,1,1,10268,0,19195,655,10769,117,4576,3412,932,3,38,8617,291,39,2,0,1,1,2,2,3,3,0,FALSE
0,0,157118,1,6,1,4,0,3,1,0,10245,0,27834,18730,45582,117,0,0,148,1,60,53,1361,31,1,0,1,3,5,0,0,2,2,FALSE
0,0,206942,54,6,1,4,1,1,1,1,10241,0,48731,11084,6687,117,0,0,0,1,26,14583,24606,805,5,2,1,4,3,0,0,0,1,FALSE
0,0,148738,0,0,0,0,0,0,0,0,10213,0,32764,1530,3593,0,0,0,0,3,81,57491,0,1976,2,1,3,1,0,0,0,0,0,FALSE
0,0,182782,1,3,2,1,0,1,1,2,10202,0,96589,682,51,0,0,0,0,3,123,7708,82,6,0,0,1,3,0,0,0,0,2,FALSE
0,0,37868,8,1,1,1,1,1,1,2,10187,0,96486,3330,435,117,0,0,145,3,226,19261,13615,1,2,1,1,0,5,0,0,3,2,FALSE
0,0,81891,1,6,1,4,0,1,1,2,10186,0,53365,10124,26978,117,0,0,411,3,69,6347,23080,29672,4,0,1,0,3,0,0,0,0,FALSE
0,0,172368,1,11,1,6,0,3,1,0,10108,0,95751,2604,51,117,0,16,418,3,193,814,456,44,2,0,1,2,4,0,3,3,0,FALSE
0,0,108034,1,1,1,1,0,1,1,3,10078,0,88509,1894,42182,117,0,0,351,3,60,404,20526,38,0,1,1,4,5,0,0,1,0,FALSE
0,0,102935,1,6,1,4,0,2,1,0,10060,0,38137,16454,0,117,15028,0,145,1,38,3107,26369,1933,1,0,1,1,6,0,0,3,0,FALSE
0,0,0,1,11,1,6,0,3,1,0,9984,0,94702,2604,0,0,0,0,0,3,1127,5489,289,39,3,2,3,1,0,0,0,0,1,FALSE
0,0,14219,1,8,1,5,0,1,1,3,9871,0,10112,30656,0,117,7815,0,157,3,20,1056,1851,237,0,1,1,2,3,0,0,2,1,FALSE
0,0,95843,1,6,1,4,1,2,1,0,9764,0,6026,3330,3570,0,0,0,0,1,338,42458,10353,410,1,1,4,0,0,0,0,0,0,FALSE
0,0,77509,1,6,1,4,0,2,1,0,9764,0,6026,682,3570,117,0,0,331,3,1262,4552,30260,94,0,1,1,3,5,0,0,4,0,FALSE
0,0,0,23,6,1,4,1,1,1,3,9764,0,6026,2604,3570,117,0,0,619,1,47,7145,678,1,4,0,1,4,5,0,0,4,2,FALSE
0,0,0,1,5,1,2,0,2,1,0,9752,0,14832,682,0,117,0,0,619,1,38,2009,261,1,0,0,3,2,3,0,0,3,1,FALSE
0,0,24282,1,7,2,4,1,2,1,0,9619,0,91542,1313,53,117,0,17,1764,1,49,944,408,84,0,0,1,1,4,0,3,3,1,FALSE
0,0,129727,0,0,0,0,0,0,0,0,9576,0,224,1087,0,0,0,0,0,3,838,3515,39548,25,3,0,2,1,0,0,0,0,2,FALSE
0,0,65303,22,8,1,5,3,1,1,2,9574,0,718,1589,53,117,3160,17,168,3,60,3607,731,38,2,0,1,2,4,1,4,2,1,FALSE
0,0,162109,46,1,1,1,3,1,1,1,9510,0,25016,655,0,117,0,0,157,1,664,7127,6841,173,1,0,1,1,3,0,0,1,2,FALSE
0,0,0,3,1,1,1,1,1,1,1,9495,0,90801,706,0,0,0,0,0,3,0,0,0,2732,0,0,0,1,0,0,0,0,1,FALSE
0,0,209040,1,8,1,5,0,3,1,0,9453,0,17109,655,9675,117,3378,2595,157,1,10,2001,396,237,0,0,2,2,6,4,4,4,0,FALSE
0,0,170167,17,11,1,6,3,1,1,1,9452,0,5868,660,3493,117,0,0,2648,3,203,438,1971,44,2,0,5,1,3,0,0,1,1,FALSE
0,0,45003,1,1,1,1,0,1,1,0,9383,0,1381,716,0,117,0,0,411,1,1145,1847,4151,1052,0,0,4,1,4,0,0,1,0,FALSE
0,0,151398,6,1,1,1,1,1,1,4,9375,0,15170,1589,0,117,0,0,142,3,7,3997,594,1,0,0,1,1,3,0,0,3,0,FALSE
0,0,0,1,1,1,1,1,2,1,0,9373,0,89963,3330,0,117,90358,0,331,3,60,11270,344,38,1,0,1,4,5,0,0,3,1,FALSE
0,0,0,30,5,1,2,3,1,1,4,9346,0,63290,708,13637,117,15680,10175,0,3,55,1638,2327,44,1,2,1,2,3,3,4,0,1,FALSE
1,0,121069,22,8,1,5,1,1,1,2,9303,0,37532,1313,0,117,0,0,145,3,23,1742,1675,38,0,3,1,3,5,0,0,4,1,FALSE
0,0,30011,1,8,1,5,0,1,1,0,9260,0,89078,1313,10689,117,0,0,145,3,55,2706,271,1951,0,0,1,1,4,0,0,3,1,FALSE
0,0,72723,1,8,1,5,0,1,1,1,9214,0,20962,1530,451,117,4197,115,157,3,389,3592,0,11532,0,0,1,0,5,1,4,2,2,FALSE
0,0,150537,10,6,1,4,1,1,1,1,9212,0,45615,655,0,117,0,0,331,1,53,2322,32823,84,1,3,2,1,3,0,0,1,0,FALSE
0,0,55856,1,1,1,1,0,1,1,1,9200,0,246,11620,141,117,0,1453,157,1,53,372,477,279,0,0,1,2,5,0,3,3,2,FALSE
0,0,0,1,11,1,6,0,1,1,4,9192,0,21857,1587,12121,117,0,0,146,3,1,6822,1097,44,3,0,1,0,3,0,0,1,1,FALSE
0,0,203733,1,5,1,2,0,1,1,2,9045,0,60835,689,0,117,74710,0,413,1,94,46579,1254,38,3,2,1,1,2,1,0,0,0,FALSE
0,0,133135,6,1,1,1,1,1,1,4,8990,0,9455,682,12540,117,0,0,619,1,345,45450,259,15232,1,2,3,0,6,0,0,5,0,FALSE
0,0,210636,52,6,1,4,1,2,1,4,8987,0,15694,706,8919,117,0,0,157,3,78,0,8045,248,4,0,1,3,5,0,0,2,2,FALSE
0,0,174048,28,6,1,4,3,1,1,3,8972,0,6028,1894,0,117,9727,0,2360,3,299,1060,14898,2988,1,0,3,1,4,0,0,3,0,FALSE
0,0,187589,1,11,1,6,0,1,1,0,8958,0,57420,682,53,117,57226,17,619,3,322,4433,28135,71,3,0,1,6,5,1,4,5,2,FALSE
0,0,0,1,11,1,6,0,2,1,0,8958,0,57420,1587,53,117,0,17,148,3,81,628,152,537,1,1,1,1,1,0,1,1,2,FALSE
0,0,203484,0,0,0,0,0,0,0,0,8905,0,12614,655,53,117,0,17,417,1,1094,29058,52281,3543,1,4,1,0,5,0,5,4,1,FALSE
0,0,104372,1,7,2,4,0,1,1,0,8862,0,3921,2604,51,0,0,0,0,1,35,77830,43419,4195,0,0,1,0,0,0,0,0,0,FALSE
1,0,121022,43,7,2,4,1,1,1,4,8777,0,85258,716,51,117,0,0,145,1,3068,18822,830,0,2,0,1,1,3,0,0,0,2,FALSE
0,0,114863,1,8,1,5,0,1,1,2,8611,0,83627,1311,12936,117,26215,11717,142,1,203,315,528,14,0,0,1,6,3,1,1,0,0,FALSE
0,0,198403,0,0,0,0,0,0,0,0,8586,0,35539,1313,18743,117,7751,5407,351,3,4,1064,11969,94,0,0,5,5,6,2,2,4,2,FALSE
0,0,117749,1,1,1,1,0,1,1,3,8586,0,35539,1313,18743,117,0,0,0,1,60,5849,17,1055,1,0,1,0,3,0,0,0,1,FALSE
0,0,0,1,6,1,4,0,2,1,0,8560,0,83038,1313,51,117,0,16,331,1,677,21180,0,10423,3,0,1,2,4,0,1,3,1,FALSE
0,0,0,54,6,1,4,2,1,1,2,8525,0,82813,2735,48,117,0,15,0,1,570,8269,6,44,1,0,1,2,3,0,0,0,2,FALSE
0,0,207365,11,6,1,4,1,1,1,2,8516,0,13277,990,0,117,11716,0,145,3,2421,1163,788,2812,0,0,1,1,4,3,0,2,0,FALSE
0,0,6079,1,6,1,4,0,1,1,4,8461,0,82216,708,53,117,0,17,145,1,160,73196,303,1,0,0,3,0,5,0,3,5,0,FALSE
0,0,97189,11,6,1,4,1,1,2,2,8381,0,32700,1530,435,117,0,109,145,1,198,80941,751,39,1,0,1,0,4,0,2,3,0,FALSE
0,0,164799,1,2,2,2,0,2,1,0,8186,0,79778,706,0,117,0,0,162,3,19,0,15001,38,0,0,2,5,5,0,0,3,1,FALSE
0,0,200094,1,6,1,4,0,1,1,2,8183,0,79771,38869,414,117,0,0,0,1,584,59,1167,583,1,0,1,0,3,0,0,0,2,FALSE
0,0,0,0,0,0,0,0,0,0,0,8168,0,6710,706,3962,0,4215,3150,0,3,70,0,14451,21,1,0,1,3,0,1,1,0,2,FALSE
0,0,45664,1,1,1,1,1,2,1,0,8160,0,10832,1530,0,117,4585,0,146,3,176,76615,693,38,0,1,1,5,5,1,0,5,0,FALSE
0,0,81948,1,3,2,1,0,1,1,2,8155,0,5823,1653,0,117,73352,0,413,1,137,0,2254,595,0,0,1,5,5,1,0,4,2,FALSE
0,0,149968,1,9,2,5,0,1,1,2,8114,0,17109,5529,9675,117,3378,2595,145,1,143,404,1031,693,2,0,2,3,3,1,2,1,0,FALSE
0,0,22406,28,6,1,4,3,1,1,3,8052,0,78860,655,51,117,0,16,145,1,53,1493,294,1,0,1,1,4,6,0,2,5,1,FALSE
0,0,2928,54,6,1,4,2,1,1,2,7989,0,42589,7951,11545,117,9686,3116,7610,1,734,12847,2389,24,0,4,2,4,5,4,5,2,2,FALSE
0,0,167100,0,0,0,0,0,0,0,0,7971,0,78328,1894,37918,117,0,0,0,3,453,2633,1031,4292,0,0,1,0,1,0,0,0,0,FALSE
0,0,79458,1,1,1,1,0,3,1,0,7833,0,57133,10148,0,117,27273,0,331,1,223,0,303,173,1,1,1,2,4,0,0,3,0,FALSE
0,0,88149,77,6,1,4,1,2,1,2,7774,0,12252,1589,7011,117,0,0,331,1,235,11679,2788,38,0,5,1,4,5,0,0,3,2,FALSE
0,0,124559,1,8,1,5,0,1,1,4,7751,0,56394,655,28330,117,0,0,331,3,38,36352,549,28,1,2,4,1,5,0,0,2,0,FALSE
0,0,40672,1,6,1,4,0,1,1,0,7716,0,76687,1530,0,117,0,0,142,1,55,1394,108,44,0,0,2,1,5,0,0,4,0,FALSE
0,0,95055,1,6,1,4,0,1,1,3,7624,0,42899,1530,0,117,0,0,145,1,37,8185,2480,748,0,0,3,0,5,0,0,4,1,FALSE
0,0,176583,1,3,2,1,0,3,1,0,7587,0,75176,41992,0,117,63766,0,145,3,2,3928,1222,38,0,1,1,3,3,2,0,0,0,FALSE
0,0,33112,22,8,1,5,1,1,1,1,7518,0,74236,10185,36187,117,0,0,157,1,144,19473,10176,94,0,0,1,3,4,0,0,3,0,FALSE
1,0,0,1,1,1,1,1,1,1,0,7518,0,74236,10185,36187,117,87808,45028,3232,3,94,45461,1243,545,3,0,1,0,3,1,1,3,1,FALSE
0,0,160766,0,0,0,0,0,0,0,0,7491,0,21845,1513,53,117,12347,17,1764,1,69,3441,18930,4092,2,4,2,1,3,1,3,1,0,FALSE
0,0,19267,1,8,1,5,0,1,2,1,7430,0,73677,681,141,117,0,0,0,1,2800,0,0,472,0,1,1,3,3,0,0,0,1,FALSE
0,0,0,1,1,1,1,0,2,1,0,7410,0,44376,26664,0,0,0,0,0,3,472,886,1850,454,4,2,1,2,0,0,0,0,1,FALSE
0,0,193968,1,1,1,1,0,1,1,2,7398,0,73169,655,35749,117,0,0,0,3,1593,88580,1113,805,1,1,1,3,3,0,0,0,0,FALSE
0,0,63221,1,5,1,2,0,2,1,0,7391,0,39932,1588,0,117,50926,0,572,3,157,1314,283,1,0,2,1,4,6,3,0,2,0,FALSE
0,0,31809,1,8,1,5,0,1,1,3,7390,0,73119,715,51,117,0,16,146,3,166,19482,11547,281,0,4,3,3,4,0,4,4,0,FALSE
0,0,106244,23,6,1,4,1,1,1,3,7337,0,36836,649,19358,117,0,0,0,1,45,13786,2743,351,6,0,2,0,3,0,0,0,0,FALSE
0,0,0,15,8,1,5,3,1,1,3,7290,0,63672,681,51,117,0,16,145,1,45,857,23,39,2,2,2,5,6,0,5,5,1,FALSE
0,0,197965,1,6,1,4,0,1,1,4,7272,0,34684,1313,0,117,0,0,145,3,6,6759,1753,1368,1,1,1,0,4,0,0,3,2,FALSE
0,0,192716,56,1,1,1,2,1,1,2,7272,0,34684,655,0,117,0,0,0,3,646,43893,368,14,1,1,1,3,1,0,0,0,1,FALSE
0,0,44655,1,6,1,4,0,1,1,4,7244,0,16725,1653,4747,117,0,0,556,1,187,4012,5600,9059,1,0,1,0,2,0,0,1,0,FALSE
0,0,141847,0,0,0,0,0,0,0,0,7227,0,41701,2604,21657,117,0,0,0,3,98,716,17,117,2,0,1,5,3,0,0,0,1,FALSE
0,0,151349,0,0,0,0,0,0,0,0,7200,0,7063,716,4159,117,0,0,145,3,428,15574,922,272,0,5,1,2,3,0,0,2,0,FALSE
0,0,0,1,8,1,5,0,1,2,3,7200,0,7063,1588,4159,0,0,0,0,3,669,96884,1304,400,3,1,3,0,0,0,0,0,2,FALSE
0,0,0,1,5,1,2,1,1,1,0,7192,0,71303,715,51,117,0,16,418,1,1413,91753,27640,20357,1,0,1,1,2,0,0,2,2,FALSE
0,0,0,17,11,1,6,3,1,1,3,7187,0,11891,715,6782,117,2209,0,0,3,62,404,104,1007,2,0,1,1,1,0,0,0,1,FALSE
0,0,102981,1,6,1,4,0,1,1,2,7174,0,71196,706,34861,117,0,0,145,1,38,7501,6860,38,3,0,1,3,3,0,0,3,0,FALSE
